Date,SP500,NASDAQCOM,DCOILWTICO,CBBTCUSD,DEXJPUS,DTWEXBGS,PCOPPUSDM,NIKKEI225,DEXMXUS,DEXUSUK,NASDAQ100,DEXSZUS,DEXCAUS,DEXCHUS,DEXBZUS,DEXHKUS,DCOILBRENTEU
1990-01-01,,,,,,,2365.55699088135,,,,,,,,,,
1990-02-01,,,,,,,2358.9434,,,,,,,,,,
1990-03-01,,,,,,,2625.70272275848,,,,,,,,,,
1990-04-01,,,,,,,2685.22689088135,,,,,,,,,,
1990-05-01,,,,,,,2740.34239088135,,,,,,,,,,
1990-06-01,,,,,,,2583.81490911865,,,,,,,,,,
1990-07-01,,,,,,,2769.00302275848,,,,,,,,,,
1990-08-01,,,,,,,2956.39555455933,,,,,,,,,,
1990-09-01,,,,,,,3040.17084544067,,,,,,,,,,
1990-10-01,,,,,,,2742.54697724152,,,,,,,,,,
1990-11-01,,,,,,,2583.81490911865,,,,,,,,,,
1990-12-01,,,,,,,2484.60700911865,,,,,,,,,,
1991-01-01,,,,,,,2447.1282,,,,,,,,,,
1991-02-01,,,,,,,2447.1282,,,,,,,,,,
1991-03-01,,,,,,,2409.64939088135,,,,,,,,,,
1991-04-01,,,,,,,2471.37932275848,,,,,,,,,,
1991-05-01,,,,,,,2340.4246727356,,,,,,,,,,
1991-06-01,,,,,,,2218.06802725677,,,,,,,,,,
1991-07-01,,,,,,,2231.25534581909,,,,,,,,,,
1991-08-01,,,,,,,2236.18677692413,,,,,,,,,,
1991-09-01,,,,,,,2318.58300291138,,,,,,,,,,
1991-10-01,,,,,,,2360.64557547607,,,,,,,,,,
1991-11-01,,,,,,,2375.66037788696,,,,,,,,,,
1991-12-01,,,,,,,2205.91849749756,,,,,,,,,,
1992-01-01,,,,,,,2150.57962901611,,,,,,,,,,
1992-02-01,,,,,,,2208.89225860596,,,,,,,,,,
1992-03-01,,,,,,,2231.78550956421,,,,,,,,,,
1992-04-01,,,,,,,2214.16681599274,,,,,,,,,,
1992-05-01,,,,,,,2219.31505581207,,,,,,,,,,
1992-06-01,,,,,,,2296.44193858643,,,,,,,,,,
1992-07-01,,,,,,,2527.28502240143,,,,,,,,,,
1992-08-01,,,,,,,2513.46998458252,,,,,,,,,,
1992-09-01,,,,,,,2419.61418178101,,,,,,,,,,
1992-10-01,,,,,,,2262.45696237183,,,,,,,,,,
1992-11-01,,,,,,,2161.78909368286,,,,,,,,,,
1992-12-01,,,,,,,2211.95028749237,,,,,,,,,,
1993-01-01,,,,,,,2264.21397077332,,,,,,,,,,
1993-02-01,,,,,,,2212.18139313507,,,,,,,,,,
1993-03-01,,,,,,,2152.38020099945,,,,,,,,,,
1993-04-01,,,,,,,1953.62060192108,,,,,,,,,,
1993-05-01,,,,,,,1799.35169844818,,,,,,,,,,
1993-06-01,,,,,,,1857.87070840454,,,,,,,,,,
1993-07-01,,,,,,,1927.33981992645,,,,,,,,,,
1993-08-01,,,,,,,1951.07137548676,,,,,,,,,,
1993-09-01,,,,,,,1858.24999750519,,,,,,,,,,
1993-10-01,,,,,,,1646.99992897491,,,,,,,,,,
1993-11-01,,,,,,,1632.56810484467,,,,,,,,,,
1993-12-01,,,,,,,1723.6250736618,,,,,,,,,,
1994-01-01,,,,,,,1807.07136699066,,,,,,,,,,
1994-02-01,,,,,,,1865.07501472778,,,,,,,,,,
1994-03-01,,,,,,,1913.17391866455,,,,,,,,,,
1994-04-01,,,,,,,1881.36846713562,,,,,,,,,,
1994-05-01,,,,,,,2144.50007046051,,,,,,,,,,
1994-06-01,,,,,,,2363.09102303009,,,,,,,,,,
1994-07-01,,,,,,,2447.23803404999,,,,,,,,,,
1994-08-01,,,,,,,2409.74997397766,,,,,,,,,,
1994-09-01,,,,,,,2504.84103139343,,,,,,,,,,
1994-10-01,,,,,,,2546.02375416412,,,,,,,,,,
1994-11-01,,,,,,,2803.54541098175,,,,,,,,,,
1994-12-01,,,,,,,2980.69999645081,,,,,,,,,,
1995-01-01,,,,,,,3003.26189506836,,,,,,,,,,
1995-02-01,,,,,,,2870.45015814514,,,,,,,,,,
1995-03-01,,,,,,,2919.67397804871,,,,,,,,,,
1995-04-01,,,,,,,2894.88882296448,,,,,,,,,,
1995-05-01,,,,,,,2771.57125569763,,,,,,,,,,
1995-06-01,,,,,,,2987.68194348755,,,,,,,,,,
1995-07-01,,,,,,,3076.4500581665,,,,,,,,,,
1995-08-01,,,,,,,3040.13619641418,,,,,,,,,,
1995-09-01,,,,,,,2910.42504276428,,,,,,,,,,
1995-10-01,,,,,,,2810.06817431793,,,,,,,,,,
1995-11-01,,,,,,,2981.61903664856,,,,,,,,,,
1995-12-01,,,,,,,2918.21064537659,,,,,,,,,,
1996-01-01,,,,,,,2604.99992943115,,,,,,,,,,
1996-02-01,,,,,,,2544.66672335968,,,,,,,,,,
1996-03-01,,,,,,,2563.34994940033,,,,,,,,,,
1996-04-01,,,,,,,2594.17496803894,,,,,,,,,,
1996-05-01,,,,,,,2658.76193080902,,,,,,,,,,
1996-06-01,,,,,,,2177.59998270721,,,,,,,,,,
1996-07-01,,,,,,,1983.93479971771,,,,,,,,,,
1996-08-01,,,,,,,2017.85720584564,,,,,,,,,,
1996-09-01,,,,,,,1935.07143060913,,,,,,,,,,
1996-10-01,,,,,,,1960.19567519531,,,,,,,,,,
1996-11-01,,,,,,,2215.42864607391,,,,,,,,,,
1996-12-01,,,,,,,2264.59527826385,,,,,,,,,,
1997-01-01,,,,,,,2427.27279402924,,,,,,,,,,
1997-02-01,,,,,,,2406.63156159363,,,,,,,,,,
1997-03-01,,,,,,,2420.1842087265,,,,,,,,,,
1997-04-01,,,,,,,2389.31814949341,,,,,,,,,,
1997-05-01,,,,,,,2513.29993523407,,,,,,,,,,
1997-06-01,,,,,,,2611.28570015411,,,,,,,,,,
1997-07-01,,,,,,,2449.19570404663,,,,,,,,,,
1997-08-01,,,,,,,2250.10004305115,,,,,,,,,,
1997-09-01,,,,,,,2104.30955452118,,,,,,,,,,
1997-10-01,,,,,,,2050.6955684021,,,,,,,,,,
1997-11-01,,,,,,,1918.49994499359,,,,,,,,,,
1997-12-01,,,,,,,1761.45239143524,,,,,,,,,,
1998-01-01,,,,,,,1687.60000986328,,,,,,,,,,
1998-02-01,,,,,,,1663.99998604431,,,,,,,,,,
1998-03-01,,,,,,,1747.15916341095,,,,,,,,,,
1998-04-01,,,,,,,1800.12507817535,,,,,,,,,,
1998-05-01,,,,,,,1731.65792903595,,,,,,,,,,
1998-06-01,,,,,,,1656.59518632507,,,,,,,,,,
1998-07-01,,,,,,,1655.66672697449,,,,,,,,,,
1998-08-01,,,,,,,1619.92507875671,,,,,,,,,,
1998-09-01,,,,,,,1646.77269191284,,,,,,,,,,
1998-10-01,,,,,,,1585.49992534637,,,,,,,,,,
1998-11-01,,,,,,,1573.72497511139,,,,,,,,,,
1998-12-01,,,,,,,1475.76309447174,,,,,,,,,,
1999-01-01,,,,,,,1432.00002842255,,,,,,,,,,
1999-02-01,,,,,,,1412.95,,,,,,,,,,
1999-03-01,,,,,,,1378.47727272727,,,,,,,,,,
1999-04-01,,,,,,,1463.725,,,,,,,,,,
1999-05-01,,,,,,,1510.44736842105,,,,,,,,,,
1999-06-01,,,,,,,1422.15909090909,,,,,,,,,,
1999-07-01,,,,,,,1639.18181818182,,,,,,,,,,
1999-08-01,,,,,,,1646.7380952381,,,,,,,,,,
1999-09-01,,,,,,,1749.68181818182,,,,,,,,,,
1999-10-01,,,,,,,1723.28571428571,,,,,,,,,,
1999-11-01,,,,,,,1726.77272727273,,,,,,,,,,
1999-12-01,,,,,,,1764.88235294118,,,,,,,,,,
2000-01-01,,,,,,,1843.85,,,,,,,,,,
2000-02-01,,,,,,,1807.025,,,,,,,,,,
2000-03-01,,,,,,,1739.8,,,,,,,,,,
2000-04-01,,,,,,,1681.9075,,,,,,,,,,
2000-05-01,,,,,,,1785.09782608696,,,,,,,,,,
2000-06-01,,,,,,,1752.07272727273,,,,,,,,,,
2000-07-01,,,,,,,1803.14285714286,,,,,,,,,,
2000-08-01,,,,,,,1857.12391304348,,,,,,,,,,
2000-09-01,,,,,,,1961.89285714286,,,,,,,,,,
2000-10-01,,,,,,,1894.37272727273,,,,,,,,,,
2000-11-01,,,,,,,1795.60227272727,,,,,,,,,,
2000-12-01,,,,,,,1852.4,,,,,,,,,,
2001-01-01,,,,,,,1787.05681818182,,,,,,,,,,
2001-02-01,,,,,,,1766.125,,,,,,,,,,
2001-03-01,,,,,,,1742.15909090909,,,,,,,,,,
2001-04-01,,,,,,,1665.97222222222,,,,,,,,,,
2001-05-01,,,,,,,1684.85,,,,,,,,,,
2001-06-01,,,,,,,1610.46904761905,,,,,,,,,,
2001-07-01,,,,,,,1526.77045454545,,,,,,,,,,
2001-08-01,,,,,,,1466.41136363636,,,,,,,,,,
2001-09-01,,,,,,,1427.69736842105,,,,,,,,,,
2001-10-01,,,,,,,1377.37608695652,,,,,,,,,,
2001-11-01,,,,,,,1434.29318181818,,,,,,,,,,
2001-12-01,,,,,,,1472.84705882353,,,,,,,,,,
2002-01-01,,,,,,,1508.22727272727,,,,,,,,,,
2002-02-01,,,,,,,1561.3675,,,,,,,,,,
2002-03-01,,,,,,,1607.3925,,,,,,,,,,
2002-04-01,,,,,,,1588.57142857143,,,,,,,,,,
2002-05-01,,,,,,,1597.02272727273,,,,,,,,,,
2002-06-01,,,,,,,1650.59444444444,,,,,,,,,,
2002-07-01,,,,,,,1588.2847826087,,,,,,,,,,
2002-08-01,,,,,,,1482.91666666667,,,,,,,,,,
2002-09-01,,,,,,,1478.93333333333,,,,,,,,,,
2002-10-01,,,,,,,1486.17173913043,,,,,,,,,,
2002-11-01,,,,,,,1581.03571428571,,,,,,,,,,
2002-12-01,,,,,,,1592.96428571429,,,,,,,,,,
2003-01-01,,,,,,,1650.31136363636,,,,,,,,,,
2003-02-01,,,,,,,1682.145,,,,,,,,,,
2003-03-01,,,,,,,1655.69285714286,,,,,,,,,,
2003-04-01,,,,,,,1587.8675,,,,,,,,,,
2003-05-01,,,,,,,1651.1,,,,,,,,,,
2003-06-01,,,,,,,1685.10714285714,,,,,,,,,,
2003-07-01,,,,,,,1712.82608695652,,,,,,,,,,
2003-08-01,,,,,,,1756.725,,,,,,,,,,
2003-09-01,,,,,,,1789.67045454545,,,,,,,,,,
2003-10-01,,,,,,,1925.58260869565,,,,,,,,,,
2003-11-01,,,,,,,2053.275,,,,,,,,,,
2003-12-01,,,,,,,2202.03571428571,,,,,,,,,,
2004-01-01,,,,,,,2421.47619047619,,,,,,,,,,
2004-02-01,,,,,,,2751.7175,,,,,,,,,,
2004-03-01,,,,,,,3000.28260869565,,,,,,,,,,
2004-04-01,,,,,,,2926.975,,,,,,,,,,
2004-05-01,,,,,,,2728.46052631579,,,,,,,,,,
2004-06-01,,,,,,,2689.04545454545,,,,,,,,,,
2004-07-01,,,,,,,2816.79545454545,,,,,,,,,,
2004-08-01,,,,,,,2844.20238095238,,,,,,,,,,
2004-09-01,,,,,,,2903.17045454545,,,,,,,,,,
2004-10-01,,,,,,,3009.40476190476,,,,,,,,,,
2004-11-01,,,,,,,3130.30909090909,,,,,,,,,,
2004-12-01,,,,,,,3139.78571428571,,,,,,,,,,
2005-01-01,,,,,,,3168.1,,,,,,,,,,
2005-02-01,,,,,,,3247.1,,,,,,,,,,
2005-03-01,,,,,,,3378.90476190476,,,,,,,,,,
2005-04-01,,,,,,,3389.80952380952,,,,,,,,,,
2005-05-01,,,,,,,3241.9,,,,,,,,,,
2005-06-01,,,,,,,3529.72727272727,,,,,,,,,,
2005-07-01,,,,,,,3608.47619047619,,,,,,,,,,
2005-08-01,,,,,,,3791.90909090909,,,,,,,,,,
2005-09-01,,,,,,,3850.65909090909,,,,,,,,,,
2005-10-01,,,,,,,4056.16666666667,,,,,,,,,,
2005-11-01,,,,,,,4278.15909090909,,,,,,,,,,
2005-12-01,,,,,,,4577.025,,,,,,,,,,
2006-01-01,,,,,,,4743.85714285714,,,,,,,,,,
2006-02-01,,,,,,,4974.975,,,,,,,,,,
2006-03-01,,,,,,,5123.67391304348,,,,,,,,,,
2006-04-01,,,,,,,6404.44444444444,,,,,,,,,,
2006-05-01,,,,,,,8059.19047619048,,,,,,,,,,
2006-06-01,,,,,,,7222.77272727273,,,,,,,,,,
2006-07-01,,,,,,,7726.7380952381,,,,,,,,,,
2006-08-01,,,,,,,7690.25,,,,,,,,,,
2006-09-01,,,,,,,7622.64285714286,,,,,,,,,,
2006-10-01,,,,,,,7497.40909090909,,,,,,,,,,
2006-11-01,,,,,,,7029.29545454545,,,,,,,,,,
2006-12-01,,,,,,,6680.97368421053,,,,,,,,,,
2007-01-01,,,,,,,5689.34090909091,,,,,,,,,,
2007-02-01,,,,,,,5718.15,,,,,,,,,,
2007-03-01,,,,,,,6465.29545454545,,,,,,,,,,
2007-04-01,,,,,,,7753.34210526316,,,,,,,,,,
2007-05-01,,,,,,,7677.95238095238,,,,,,,,,,
2007-06-01,,,,,,,7514.2380952381,,,,,,,,,,
2007-07-01,,,,,,,7980.93181818182,,,,,,,,,,
2007-08-01,,,,,,,7500.20454545455,,,,,,,,,,
2007-09-01,,,,,,,7671.35,,,,,,,,,,
2007-10-01,,,,,,,8020.58695652174,,,,,,,,,,
2007-11-01,,,,,,,6957.43181818182,,,,,,,,,,
2007-12-01,,,,,,,6630.73611111111,,,,,,,,,,
2008-01-01,,,,,,,7078.90909090909,,,,,,,,,,
2008-02-01,,,,,,,7941.14285714286,,,,,,,,,,
2008-03-01,,,,,,,8434.31578947368,,,,,,,,,,
2008-04-01,,,,,,,8714.18181818182,,,,,,,,,,
2008-05-01,,,,,,,8356.125,,,,,,,,,,
2008-06-01,,,,,,,8292.0,,,,,,,,,,
2008-07-01,,,,,,,8407.02173913043,,,,,,,,,,
2008-08-01,,,,,,,7633.8,,,,,,,,,,
2008-09-01,,,,,,,6975.11363636364,,,,,,,,,,
2008-10-01,,,,,,,4894.89130434783,,,,,,,,,,
2008-11-01,,,,,,,3729.1875,,,,,,,,,,
2008-12-01,,,,,,,3105.09523809524,,,,,,,,,,
2009-01-01,,,,,,,3260.35714285714,,,,,,,,,,
2009-02-01,,,,,,,3328.4125,,,,,,,,,,
2009-03-01,,,,,,,3770.875,,,,,,,,,,
2009-04-01,,,,,,,4436.925,,,,,,,,,,
2009-05-01,,,,,,,4591.46052631579,,,,,,,,,,
2009-06-01,,,,,,,5015.43181818182,,,,,,,,,,
2009-07-01,,,,,,,5228.41304347826,,,,,,,,,,
2009-08-01,,,,,,,6176.875,,,,,,,,,,
2009-09-01,,,,,,,6195.75,,,,,,,,,,
2009-10-01,,,,,,,6305.98863636364,,,,,,,,,,
2009-11-01,,,,,,,6682.44047619048,,,,,,,,,,
2009-12-01,,,,,,,6976.97619047619,,,,,,,,,,
2010-01-01,,,,,,,7367.375,,,,,,,,,,
2010-02-01,,,,,,,6867.675,,,,,,,,,,
2010-03-01,,,,,,,7466.9347826087,,,,,,,,,,
2010-04-01,,,,,,,7729.8375,,,,,,,,,,
2010-05-01,,,,,,,6843.15789473684,,,,,,,,,,
2010-06-01,,,,,,,6501.5,,,,,,,,,,
2010-07-01,,,,,,,6750.56818181818,,,,,,,,,,
2010-08-01,,,,,,,7302.66666666667,,,,,,,,,,
2010-09-01,,,,,,,7729.59090909091,,,,,,,,,,
2010-10-01,,,,,,,8289.7619047619,,,,,,,,,,
2010-11-01,,,,,,,8458.42045454545,,,,,,,,,,
2010-12-01,,,,,,,9152.85714285714,,,,,,,,,,
2011-01-01,,,,,,,9533.2,,,,,,,,,,
2011-02-01,,,,,,,9880.9375,,,,,,,,,,
2011-03-01,,,,,,,9503.35869565217,,,,,,,,,,
2011-04-01,,,,,,,9482.75,,,,,,,,,,
2011-05-01,,,,,,,8931.675,,,,,,,,,,
2011-06-01,,,,,,,9066.85227272727,,,,,,,,,,
2011-07-01,,,,,,,9650.46428571429,,,,,,,,,,
2011-08-01,,,,,,,8997.98863636364,,,,,,,,,,
2011-09-01,,,,,,,8300.13636363636,,,,,,,,,,
2011-10-01,,,,,,,7394.19047619048,,,,,,,,,,
2011-11-01,,,,,,,7581.02272727273,,,,,,,,,,
2011-12-01,,,,,,,7558.875,,,,,,,,,,
2012-01-01,,,,,,,8061.91666666667,,,,,,,,,,
2012-02-01,,,,,,,8441.4880952381,,,,,,,,,,
2012-03-01,,,,,,,8470.78409090909,,,,,,,,,,
2012-04-01,,,,,,,8285.52631578947,,,,,,,,,,
2012-05-01,,,,,,,7896.90909090909,,,,,,,,,,
2012-06-01,,,,,,,7428.28947368421,,,,,,,,,,
2012-07-01,,,,,,,7584.26136363636,,,,,,,,,,
2012-08-01,,,,,,,7510.43181818182,,,,,,,,,,
2012-09-01,,,,,,,8087.7425,,,,,,,,,,
2012-10-01,,,,,,,8062.03260869565,,,,,,,,,,
2012-11-01,,,,,,,7711.22727272727,,,,,,,,,,
2012-12-01,,,,,,,7966.48684210526,,,,,,,,,,
2013-01-01,,,,,,,8053.73863636364,,,,,,,,,,
2013-02-01,,,,,,,8060.925,,,,,,,,,,
2013-03-01,,,,,,,7652.375,,,,,,,,,,
2013-04-01,,,,,,,7221.1619047619,,,,,,,,,,
2013-05-01,,,,,,,7248.71428571429,,,,,,,,,,
2013-06-01,,,,,,,7000.2375,,,,,,,,,,
2013-07-01,,,,,,,6906.64130434783,,,,,,,,,,
2013-08-01,,,,,,,7186.25,,,,,,,,,,
2013-09-01,,,,,,,7159.26904761905,,,,,,,,,,
2013-10-01,,,,,,,7203.02173913043,,,,,,,,,,
2013-11-01,,,,,,,7070.65476190476,,,,,,,,,,
2013-12-01,,,,,,,7214.9,,,,,,,,,,
2014-01-01,,,,,,,7291.46590909091,,,,,,,,,,
2014-02-01,,,,,,,7149.2125,,,,,,,,,,
2014-03-01,,,,,,,6650.03571428571,,,,,,,,,,
2014-04-01,,,,,,,6673.5625,,,,,,,,,,
2014-05-01,,,,,,,6891.125,,,,,,,,,,
2014-06-01,,,,,,,6821.14285714286,,,,,,,,,,
2014-07-01,,,,,,,7113.38043478261,,,,,,,,,,
2014-08-01,,,,,,,7001.8375,,,,,,,,,,
2014-09-01,,,,,,,6872.21590909091,,,,,,,,,,
2014-10-01,,,,,,,6737.47826086957,,,,,,,,,,
2014-11-01,,,,,,,6712.85,,,,,,,,,,
2014-12-01,,,,,,,6446.45238095238,,,,,,,,,,
2015-01-01,,,,,,,5830.53571428571,,,,,,,,,,
2015-02-01,,,,,,,5729.275,,,,,,,,,,
2015-03-01,,,,,,,5939.67045454545,,,,,,,,,,
2015-04-01,,,,,,,6042.0875,,,,,,,,,,
2015-05-01,,,,,,,6294.77631578947,,,,,,,,,,
2015-06-01,,,,,,,5833.01136363636,,,,,,,,,,
2015-07-01,,,,,,,5456.75,,,,,,,,,,
2015-08-01,,,,,,,5127.3,,,,,,,,,,
2015-09-01,,,,,,,5217.25,,,,,,,,,,
2015-10-01,,,,,,,5216.09090909091,,,,,,,,,,
2015-11-01,,,,,,,4799.90476190476,,,,,,,,,,
2015-12-01,,,,,,,4638.83333333333,,,,,,,,,,
2016-01-01,,,,,,,4471.7875,,,,,,,,,,
2016-02-01,,,,,,,4598.61904761905,,,,,,,,,,
2016-03-01,,,,,,,4953.79761904762,,,,,,,,,,
2016-04-01,,,,,,,4872.7380952381,,,,,,,,,,
2016-05-01,,,,,,,4694.5375,,,,,,,,,,
2016-06-01,,,,,,,4641.96590909091,,,,,,,,,,
2016-07-01,,,,,,,4864.90476190476,,,,,,,,,,
2016-08-01,,,,,,,4751.67045454545,,,,,,,,,,
2016-09-01,,,,,,,4722.20454545455,,,,,,,,,,
2016-10-01,,,,,,,4731.2619047619,,,,,,,,,,
2016-11-01,,,,,,,5450.93181818182,,,,,,,,,,
2016-12-01,,,,,,,5660.35,,,,,,,,,,
2017-01-01,,,,,,,5754.55952380952,,,,,,,,,,
2017-02-01,,,,,,,5940.9125,,,,,,,,,,
2017-03-01,,,,,,,5824.63043478261,,,,,,,,,,
2017-04-01,,,,,,,5683.90277777778,,,,,,,,,,
2017-05-01,,,,,,,5599.55952380952,,,,,,,,,,
2017-06-01,,,,,,,5719.76136363636,,,,,,,,,,
2017-07-01,,,,,,,5985.11904761905,,,,,,,,,,
2017-08-01,,,,,,,6485.625,,,,,,,,,,
2017-09-01,,,,,,,6577.16666666667,,,,,,,,,,
2017-10-01,,,,,,,6807.60227272727,,,,,,,,,,
2017-11-01,,,,,,,6826.54545454545,,,,,,,,,,
2017-12-01,,,,,,,6833.8947368421,,,,,,,,,,
2018-01-01,,,,,,,7065.85227272727,,,,,,,,,,
2018-02-01,,,,,,,7006.525,,,,,,,,,,
2018-03-01,,,,,,,6799.17857142857,,,,,,,,,,
2018-04-01,,,,,,,6851.5125,,,,,,,,,,
2018-05-01,,,,,,,6825.27380952381,,,,,,,,,,
2018-06-01,,,,,,,6965.85714285714,,,,,,,,,,
2018-07-01,,,,,,,6250.75,,,,,,,,,,
2018-08-01,,,,,,,6051.04545454545,,,,,,,,,,
2018-09-01,,,,,,,6050.7625,,,,,,,,,,
2018-10-01,,,,,,,6219.58695652174,,,,,,,,,,
2018-11-01,,,,,,,6195.92045454545,,,,,,,,,,
2018-12-01,,,,,,,6075.31578947368,,,,,,,,,,
2019-01-01,,,,,,,5939.10227272727,,,,,,,,,,
2019-02-01,,,,,,,6300.4875,,,,,,,,,,
2019-03-01,,,,,,,6439.46428571429,,,,,,,,,,
2019-04-01,,,,,,,6438.3625,,,,,,,,,,
2019-05-01,,,,,,,6017.90476190476,,,,,,,,,,
2019-06-01,,,,,,,5882.225,,,,,,,,,,
2019-07-01,,,,,,,5941.19565217391,,,,,,,,,,
2019-08-01,,,,,,,5709.44047619048,,,,,,,,,,
2019-09-01,,,,,,,5759.25,,,,,,,,,,
2019-10-01,,,,,,,5757.29782608696,,,,,,,,,,
2019-11-01,,,,,,,5859.95238095238,,,,,,,,,,
2019-12-01,,,,,,,6077.0625,,,,,,,,,,
2020-01-01,,,,,,,6031.20909090909,,,,,,,,,,
2020-02-01,,,,,,,5687.75,,,,,,,,,,
2020-03-01,,,,,,,5182.63181818182,,,,,,,,,,
2020-04-01,,,,,,,5057.972,,,,,,,,,,
2020-05-01,,,,,,,5239.82631578947,,,,,,,,,,
2020-06-01,,,,,,,5754.59545454546,,,,,,,,,,
2020-07-01,,,,,,,6372.46086956522,,,,,,,,,,
2020-08-01,,,,,,,6508.39285714286,,,,,,,,,,
2020-09-01,,,,,,,6704.9,,,,,,,,,,
2020-10-01,,,,,,,6713.81136363636,,,,,,,,,,
2020-11-01,,,,,,,7068.90714285714,,,,,,,,,,
2020-12-01,,,,,,,7772.2380952381,,,,,,,,,,
2021-01-01,,,,,,,7972.1475,,,,,,,,,,
2021-01-11,,,,,104.16,111.8342,7972.1475,,,,,,,,,,
2021-01-12,,,53.08,,104.09,111.5584,7972.1475,,,,,,,,,,
2021-01-13,,,52.81,,103.91,111.3702,7972.1475,,,,,,,,,,
2021-01-14,3795.54,13112.64,53.47,39171.12,103.66,111.1639,7972.1475,,,,,,,,,,
2021-01-15,3768.25,12998.5,52.25,36868.39,103.8,111.5168,7972.1475,,,,,,,,,,
2021-01-16,3768.25,12998.5,52.25,35869.47,103.8,111.5168,7972.1475,,,,,,,,,,
2021-01-17,3768.25,12998.5,52.25,35931.15,103.8,111.5168,7972.1475,,,,,,,,,,
2021-01-18,3768.25,12998.5,52.25,36765.97,103.8,111.5168,7972.1475,,,,,,,,,,
2021-01-19,3798.91,13197.18,52.87,35673.03,103.86,111.4591,7972.1475,,,,,,,,,,
2021-01-20,3851.85,13457.25,53.16,35570.44,103.86,111.4591,7972.1475,,,,,,,,,,55.66
2021-01-21,3853.07,13530.91,53.0,30647.26,103.57,111.2044,7972.1475,,,,,,,,,,55.68
2021-01-22,3841.47,13543.06,52.28,32885.51,103.76,111.5602,7972.1475,,,,,,,,,,55.22
2021-01-23,3841.47,13543.06,52.28,32021.33,103.76,111.5602,7972.1475,,,,,,,,,,55.22
2021-01-24,3841.47,13543.06,52.28,32250.01,103.76,111.5602,7972.1475,,,,,,,,,,55.22
2021-01-25,3855.36,13635.99,52.78,31979.0,103.78,111.8767,7972.1475,,20.14,1.3668,,0.8882,1.2747,6.4784,5.4665,7.7517,55.44
2021-01-26,3849.62,13626.06,52.61,32579.82,103.69,111.6661,7972.1475,,20.08,1.3729,,0.888,1.2711,6.4635,5.3682,7.7523,55.26
2021-01-27,3750.77,13270.6,52.81,30552.06,104.09,112.0876,7972.1475,,20.22,1.3688,13112.65,0.889,1.2782,6.4822,5.4139,7.7518,55.07
2021-01-28,3787.38,13337.16,52.26,33484.8,104.31,112.015,7972.1475,28197.42,20.23,1.3727,13201.53,0.8887,1.2812,6.4491,5.3992,7.7531,54.87
2021-01-29,3714.24,13070.69,52.16,34330.14,104.64,111.9604,7972.1475,27663.39,20.255,1.3723,12925.38,0.8905,1.2776,6.4282,5.4479,7.7531,55.25
2021-01-30,3714.24,13070.69,52.16,34229.25,104.64,111.9604,7972.1475,27663.39,20.255,1.3723,12925.38,0.8905,1.2776,6.4282,5.4479,7.7531,55.25
2021-01-31,3714.24,13070.69,52.16,33076.09,104.64,111.9604,7972.1475,27663.39,20.255,1.3723,12925.38,0.8905,1.2776,6.4282,5.4479,7.7531,55.25
2021-02-01,3773.86,13403.39,53.55,33457.6,104.97,112.4282,8470.94,28091.05,20.356,1.3672,13248.9,0.8965,1.2826,6.4669,5.4746,7.7527,56.42
2021-02-02,3826.31,13612.78,54.77,35511.07,105.09,112.2937,8470.94,28362.17,20.151,1.3644,13456.12,0.8987,1.2815,6.457,5.3704,7.7515,57.62
2021-02-03,3830.17,13610.54,55.67,37769.41,105.05,112.2648,8470.94,28646.5,20.217,1.3652,13402.37,0.8993,1.2765,6.4614,5.3624,7.7516,58.61
2021-02-04,3871.74,13777.74,56.19,37070.87,105.43,112.756,8470.94,28341.95,20.457,1.3665,13560.89,0.9031,1.283,6.4715,5.4236,7.7524,58.98
2021-02-05,3886.83,13856.3,56.8,38376.86,105.44,112.2463,8470.94,28779.19,20.13,1.3714,13603.96,0.8996,1.2781,6.4664,5.3522,7.7524,59.48
2021-02-06,3886.83,13856.3,56.8,38995.52,105.44,112.2463,8470.94,28779.19,20.13,1.3714,13603.96,0.8996,1.2781,6.4664,5.3522,7.7524,59.48
2021-02-07,3886.83,13856.3,56.8,38888.74,105.44,112.2463,8470.94,28779.19,20.13,1.3714,13603.96,0.8996,1.2781,6.4664,5.3522,7.7524,59.48
2021-02-08,3915.59,13987.64,57.95,46674.44,105.19,112.0512,8470.94,29388.5,20.112,1.3738,13695.02,0.8986,1.2755,6.4475,5.3153,7.7525,60.17
2021-02-09,3911.23,14007.7,58.34,46595.44,104.62,111.7768,8470.94,29505.93,20.097,1.3796,13687.08,0.893,1.2713,6.4344,5.4261,7.7516,60.74
2021-02-10,3909.88,13972.53,58.69,44887.29,104.67,111.5929,8470.94,29562.93,20.05,1.385,13655.27,0.8891,1.2678,6.4576,5.3601,7.7522,61.17
2021-02-11,3916.38,14025.77,58.22,48121.0,104.75,111.5364,8470.94,29562.93,19.96,1.3822,13734.35,0.8907,1.2689,6.4567,5.3876,7.7526,61.09
2021-02-12,3934.83,14095.47,59.5,47524.18,104.94,111.4981,8470.94,29520.07,19.93,1.3855,13807.7,0.8911,1.2694,6.4567,5.3699,7.7528,62.47
2021-02-13,3934.83,14095.47,59.5,47274.23,104.94,111.4981,8470.94,29520.07,19.93,1.3855,13807.7,0.8911,1.2694,6.4567,5.3699,7.7528,62.47
